Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
305.3223523040959,314.36281854470843,1611,43.46659910132994,269,0
299.1740042043478,311.0872401578547,1277,37.62462379874416,267,0
299.52082750178573,310.10388459722924,1539,40.434536059478276,6,0
291.4595614729334,300.3456452525866,1533,39.87546689198855,86,0
299.2664168493571,306.2883573563015,1432,39.25936583510164,70,0
303.0679275800569,315.27785012985356,1411,41.04761975950423,19,0
293.3179495607401,301.8298194583708,1389,40.40942115459976,151,0
302.49317933625923,312.6373080412383,1521,49.348646816108264,118,0
300.44506126839514,315.1502606346843,1669,41.11974206007222,119,0
296.78122193083846,308.3842410143051,1679,41.235932178850064,212,0
304.2733654324565,317.4956646101105,1331,36.45239468083638,291,0
288.9887161551072,297.9124665300249,1471,41.9044751186819,198,0
301.73340374371855,313.875356537359,1200,34.88204469764339,185,0
308.09717579036646,318.15051377627026,1516,45.750638648132764,142,0
307.1997156955033,317.93174953704045,1589,32.578257703722066,120,0
301.9490336026926,315.99071702877177,1735,35.78170653618289,153,0
298.4915961193458,307.9343044710464,1232,31.854335919824084,79,0
296.82098721726186,306.8594961246149,1336,42.098218710869745,158,0
298.4853710304718,306.6789417274559,1521,37.880632535446644,113,0
302.7190362395895,314.49597335140567,1257,43.42963654124631,112,0
295.9637809727029,304.84252717612964,1525,35.12204607312118,260,0
303.7871190902519,315.8325399218897,1593,42.65737748764989,24,0
310.6658025900166,317.3659761065269,1307,42.8991831092681,245,0
299.69058382436305,310.78785996803026,1519,41.05898894159643,47,0
293.27802598358346,301.99063937145735,1318,40.15436749427859,113,0
293.2762762684179,304.7373115470783,1706,40.685995916333205,217,0
303.8828277585579,313.8557094128494,1530,35.4465374425097,273,0
299.7012691051978,308.6305912754612,1403,34.623652318693566,243,0
304.38415448032026,313.6110352465683,1314,42.71936300632207,217,0
297.33182875420323,305.631052154086,1558,38.15654490141346,118,0
304.1531177376992,315.82869324834087,1703,42.26695981181226,108,0
299.2085041327514,307.1112294339006,1384,47.754942300045016,98,0
296.3374797233802,305.80332244591466,1434,37.71421229804822,250,0
297.99500760598806,308.685486765393,1387,36.9995481736686,182,0
294.01472822288383,307.24171727378086,1733,38.37858395539037,19,0
309.94679779290806,319.92820059112444,1213,40.19485562655007,6,0
299.51809093220754,309.0330697591307,1692,43.07069404302548,36,0
303.222570443411,313.76984017364305,1443,39.85806547191793,170,0
297.315654335646,303.16872590429716,1489,50.39273502075018,294,0
294.7403608901009,302.34306948871944,1448,42.10424757485556,140,0
298.8305974454103,308.0798644476534,1535,43.90412194737323,73,0
305.505962666896,314.0800243654307,1390,39.815697907729884,132,0
297.3963410430086,304.19467446452177,1658,45.05915614764398,212,0
295.6473401363529,307.3628974386881,1664,38.973635267932075,0,0
300.77732122184574,311.2968346809604,1352,36.778881506353436,197,0
302.4951130035887,312.7756434981537,1600,44.52672410346878,282,0
308.21424084426593,316.8262585419572,1446,39.713557267596414,280,0
301.76875239186245,311.9275383211898,1507,41.22632348262678,52,0
303.21996339265615,314.2488623115383,1728,44.90941365411541,294,0
303.5963761846016,313.06658407679504,1398,40.69491746648322,33,0
294.23492309033685,305.12406756881757,1638,39.25375625132407,141,0
295.1833396476523,303.59121868400206,1568,37.323018477500185,115,0
294.58051855197175,304.77548917795116,1470,45.308404244241785,200,0
293.33927122154176,305.624267787394,1555,38.29136801969693,233,0
303.977299374352,316.4413387815041,1537,39.74449759272725,182,0
301.45025045831875,314.1054280682181,1326,41.43453831436543,229,0
300.39748031545724,310.9686171463231,1408,41.413926010812055,294,0
287.0364174229887,297.09964533270414,1343,45.068497888647606,153,0
310.27738429309306,319.37980646077426,1458,39.65090437278795,173,0
295.5286399792322,301.91367046619735,1701,46.88192292312178,164,0
310.25906377969477,317.5692643868938,1587,38.7562161539615,80,0
292.75379259674344,302.4176826528129,1285,41.853808173199866,136,0
295.93799420721734,305.7214173089605,1458,39.081129670852214,167,0
288.9857530874518,301.8101991450648,1535,50.46569990638553,7,0
301.8106248797135,314.4402231384647,1611,38.24681634658025,117,0
294.49371589594386,303.12074361297067,1402,38.69900713075765,83,0
294.63499922950825,306.2716506596863,1314,40.57370494733611,199,0
293.137428914128,302.1832911849802,1491,38.666132838052306,116,0
303.8867753136893,315.25200799969696,1585,41.57244069907366,40,0
303.5573182578377,315.1693537140512,1535,46.14544126147482,166,0
309.0601694553939,321.5443550796894,1367,40.73652201234251,138,0
296.57146689463514,305.58618018506974,1763,40.92134900209251,197,0
301.094096855234,313.12270422959585,1485,38.8542505974751,222,0
293.55332401299023,299.8076959407477,1529,37.47463178058576,296,0
298.3248048863234,310.9172362494011,1400,40.48264883686778,185,0
297.4057734335941,307.35573998795707,1665,40.037996198156456,152,0
302.3222497874771,312.31479379150574,1585,45.86630852736138,84,0
305.08510903209094,311.01023602071,1547,35.20461037058553,201,0
304.9553334541575,314.1780016796627,1327,47.272673477247395,123,0
295.78593863891194,308.49689743813906,1664,39.26592448268456,288,0
304.992339523115,314.1389357397094,1613,40.742673426312834,205,0
299.779574314461,311.2064998364114,1652,34.67581743751363,83,0
298.37701552051493,308.44612577594313,1505,42.80968417860512,281,0
296.4574425659054,308.5827808451048,1488,35.197618088029635,136,0
297.20032102819226,307.5833229586005,1472,41.86695148135848,186,0
308.7115692309812,316.847946168785,1841,41.37849703789987,216,0
301.5370538324701,311.649955192168,1418,38.371894451086334,196,0
300.873059237506,314.07549304490846,1322,29.67362851270901,169,0
298.68876570731527,309.6840558633877,1444,50.80312342843501,219,0
312.22989305719017,321.9970004426028,1420,34.729043020699976,267,0
306.52505244423213,321.03654008249873,1688,41.36373420116406,49,0
296.39468942600604,308.7131208311285,1296,36.35096973973341,169,0
298.6319247264769,310.2653925572738,1415,45.240016937419576,182,0
298.92877728314545,309.5634622136342,1528,38.102568323265515,276,0
300.72935989141297,312.1899075609152,1690,36.2401261323448,172,0
296.49387003684285,308.0193341832085,1606,42.97578360314942,44,0
302.1940826168085,307.8284519257042,1742,33.640214465632276,228,0
307.2604406601966,318.05031308585546,1551,37.933606941045845,241,0
293.4318594549792,303.1102477363079,1469,43.45122575347234,251,0
294.35926631453964,303.3597137682665,1628,47.534213056926475,63,0
297.5842072235135,307.193332663425,1294,35.18794223190096,45,0
297.81602219946086,304.70432482581646,1243,36.94220569581731,14,0
309.99232937372966,316.3831091736553,1646,41.76068837747197,128,0
305.00854610007417,317.5015509349712,1531,30.01288449714263,33,0
304.7216117605913,315.64592740000916,1644,46.78812071836657,229,0
298.678171532433,303.85214727800843,1372,35.00251449264577,174,0
298.5684329660659,307.4156638832624,1692,37.81295036186792,94,0
292.741472931173,304.5025763979661,1600,41.304221925706464,87,0
303.9087011402391,313.3486723927978,1495,40.25618324223032,134,0
302.45527302404395,314.9452829316407,1531,35.18191993691039,43,0
306.4299868233914,318.5294904219447,1552,48.607294482163184,124,0
298.94585143321916,306.23242901459776,1371,27.1243375461172,188,0
299.291104268998,309.00445607130035,1442,34.389961882362265,138,0
300.8502276428032,309.9540487931858,1549,36.8161258168814,146,0
304.4594878775355,311.68101128883126,1436,35.251477119763486,248,0
292.6489218895126,299.74037323980207,1279,46.097767797924064,114,0
303.68028066869186,312.0682375762084,1544,31.708281528222077,37,0
299.8975221891358,308.61567137011053,1625,47.78731516061295,160,0
294.70681366023155,305.27327321471824,1660,38.60933148357273,52,0
289.57697123672966,301.6653981831585,1579,33.195286664001806,258,0
299.31763144060824,310.344921352233,1622,29.495480929903504,46,0
307.23856491637036,318.739309396932,1648,38.92434705612184,217,0
308.37342333370697,317.84018769076624,1511,36.490149464411026,135,0
301.7768810533505,312.9828814465763,1200,41.18247412116908,148,0
309.81002831921126,319.51327835603075,1673,37.747138611828554,265,0
299.78529458521626,308.9023498187107,1366,44.77901335370745,246,0
304.7665177582139,318.5607196560052,1330,39.28754402180722,51,0
297.7438455554679,303.0828936423729,1334,37.88045779136633,258,0
297.4270058035793,303.68039720896456,1872,44.86627145883643,96,0
296.6124544155968,307.377853923864,1566,41.14084756720041,112,0
289.6973552643784,299.16739056731353,1343,43.87315835120114,248,0
306.4354612997346,313.56149259940076,1397,45.743303585483176,44,0
296.7918378043099,304.6826159019824,1499,38.53099788939657,123,0
295.992806101224,304.14399450750045,1581,40.191239391670365,34,0
294.1001415919366,305.88481466619845,1541,44.219019715922215,169,0
298.97820281731856,311.4030236794474,1360,27.746719986169694,191,0
308.8174615527987,322.09658668325994,1547,39.491163225550835,174,0
310.4688942541136,317.2908718096949,1408,38.875663233228515,280,0
291.6956656209896,298.96141855596653,1657,41.87026201822051,213,0
298.2277600201186,305.35650707111756,1508,35.99445074405898,11,0
294.8282111495315,307.40592516107154,1386,45.47723682293485,62,0
304.9416887060576,315.7761376148967,1603,36.31118491151724,149,0
301.4329677364696,311.593366169409,1557,37.70491357859742,137,0
296.81715336310083,307.2764107507957,1428,36.67795018054966,58,0
300.3628654029551,310.24930884867763,1609,46.14940923120138,158,0
297.61290689296146,305.3706227981485,1594,29.572116199973742,159,0
308.07123047187446,319.09757605144426,1680,48.934399900847225,136,0
302.73479757508017,312.3625205637728,1606,47.366852710504844,256,0
303.3491171045822,310.94847407762364,1467,37.17567331297186,114,0
286.6654126098355,297.81398350055167,1246,45.134618875014574,236,0
299.66605660585594,308.81448133331077,1527,40.65044917912798,209,0
310.41605479529517,320.8710217689779,1551,48.26455672417318,291,0
306.63064535018344,316.3806870275874,1507,44.753268537741285,190,0
290.7645520703985,302.54730961484813,1200,50.96572287313177,145,0
298.432870836582,308.8731967850399,1601,32.18926645017373,0,0
293.9924026704064,302.2250023206928,1363,40.95672677325095,199,0
308.5555078018144,319.19951424889143,1602,31.379482534188586,158,0
301.22139141137956,311.93076886032566,1755,37.406431508614915,269,0
296.1610222013428,307.18368814942056,1462,51.248263997375666,178,0
300.17078971770394,312.24253822716776,1565,42.34100225630683,209,0
286.96317235465756,295.7312067843032,1504,44.922705849779625,273,0
294.5751934827171,305.91106481707817,1578,42.56969313481972,289,0
300.18221862913157,306.73258415345,1515,42.252308715960346,66,0
304.2283768422666,313.98840721168995,1422,37.388260374404524,73,0
290.2934293970133,299.744109627398,1364,36.45678799938253,235,0
298.09422346148784,310.9899139018484,1738,37.254211660039644,40,0
305.0484286925941,314.7357578346411,1565,26.348029731679542,245,0
292.74273337813366,303.95871093447687,1624,39.589807130276434,44,0
301.14591417392086,307.62235692817575,1559,41.19925011258581,109,0
300.32987251553004,309.6263565861529,1646,36.90389987024456,255,0
308.571901601783,316.8791818669158,1365,39.346591153306385,41,0
298.8493190344418,313.80034128103284,1512,42.62524333220017,15,0
299.14199700812463,307.80840349388194,1575,44.42401184552072,227,0
304.27479876582345,314.42135691114635,1693,34.010951513639874,242,0
293.3682566597533,303.6214082643036,1900,36.02612129379201,226,0
298.8955839672457,305.7166273853724,1561,43.76479717985608,139,0
297.72137494579744,306.66930412471123,1400,42.94503608463252,229,0
299.3054409364745,310.114973961773,1320,46.72199375186947,207,0
304.2420322448142,314.4134767952968,1364,46.51462648627637,113,0
302.77080742541085,308.169985481395,1383,52.07436582357043,223,0
296.2565884573566,305.1226055683474,1200,38.536170662385764,57,0
300.68349601663607,312.72513933952985,1398,47.8928200190879,127,0
307.4522080705026,318.62865392512845,1607,35.399926480235315,248,0
295.84317150601345,308.27923820966384,1511,51.97026423733151,43,0
300.7258339019851,308.7545392271385,1461,42.27348449597552,126,0
299.0341966153069,311.596055685865,1256,42.71009981380237,185,0
299.6849749208161,309.59616282423775,1657,44.94962810381013,179,0
291.846711888753,305.0311568906309,1576,33.2231835182943,286,0
307.053814271561,317.0604231397285,1498,34.62622441182175,198,0
296.1282404955591,302.0332895101305,1200,40.57836806196768,7,0
305.13035985076766,316.82886899338195,1426,41.72859785039126,298,0
296.89311695976244,306.00608960381317,1565,50.412769606184895,68,0
296.8724767405212,306.1200175177843,1495,35.254000523928354,178,0
306.06561625232735,313.1594233901878,1528,47.70096492432813,262,0
304.9694230173896,318.21382201540166,1602,38.67205372244446,182,0
301.0433294948199,310.0011271472142,1523,38.60237991604207,20,0
303.8057527490316,316.95582429885667,1597,39.18078573745967,105,0
298.557236098718,307.69474977553233,1373,38.47361430334569,3,0
299.95816186140553,308.10267145710696,1316,42.43269162992916,126,0
296.6918780376809,309.33093638574053,1571,38.02528459292105,263,0
304.5203247465013,314.3736552485008,1602,32.94771401534257,77,0
296.5329333441632,306.4057893294529,1577,38.66095291880272,230,0
307.4257817246893,314.86252984412306,1519,42.28319497826558,12,0
298.42082915840086,307.50558244900833,1451,32.9883599808104,76,0
300.1025428200817,310.95993446734366,1531,42.90914998080226,171,0
303.7936401032717,311.195280115754,1556,45.9025982051,289,0
300.1193221059479,309.04114671760425,1565,47.39965409910564,185,0
298.51045842857343,307.6695655537585,1891,41.68831996821617,213,0
299.84988276095766,309.98276437038567,1361,30.976746773541954,231,0
304.4690917677879,317.42821105906444,1983,43.238100010627,35,0
296.6857388893165,306.08583262335054,1311,44.83585663393153,287,0
299.36881496363367,307.9878136388085,1557,36.51732914057054,138,0
300.05143363668736,315.5441749007367,1320,39.636585258057,92,0
304.3229259776383,313.4565552705914,1545,42.41799725522433,259,0
299.5007731306428,309.11945680830445,1647,48.936302264122396,147,0
309.0414954724686,318.32580273408655,1504,38.72075156397057,200,0
299.21730711142453,308.66376890920526,1645,44.45627946222492,110,0
298.8115818079736,308.96709153400553,1436,41.58148811862387,175,0
299.1448393919113,310.9864323470979,1200,40.99713765176932,45,0
293.41679285670995,304.2247683032568,1594,46.6523473882322,125,0
294.81636576620656,306.9705568929394,1504,35.84288856515062,135,0
297.3466655513045,309.4347229005194,1428,41.15203200147813,74,0
305.67914924425065,316.0962534554824,1438,40.135926391543514,273,0
299.83436970318996,310.5869936433175,1560,32.46540021197865,184,0
297.57677905192145,309.7942524044587,1377,46.16291667729963,261,0
306.13267372803296,313.91025387202797,1556,44.14508588250835,46,0
307.7558856644613,322.7523080689379,1678,40.169397022840855,127,0
306.2769123045388,315.2517420434836,1809,38.69310502822254,242,0
295.7345500138242,305.03262017068624,1710,40.00110954771191,48,0
297.5237568990317,305.09995494968416,1524,43.53685787750474,62,0
309.0686803515736,316.7043787356648,1538,40.26447565433899,277,0
301.2056984600001,313.1537665977796,1439,36.662498284331825,36,0
298.6618646755196,313.2022512308041,1430,37.41460213200942,137,0
303.5917398066542,312.4572595850375,1630,39.939378138718396,21,0
305.03649533679055,315.7311283930456,1453,35.337034235585676,101,0
297.14275214535866,307.583085336783,1554,41.66661866051117,244,0
301.09719979309966,313.09768891793317,1355,36.034918671564505,109,0
304.6328003460853,319.0702292751201,1705,35.228309552689055,140,0
294.19856427020073,307.2405111061639,1451,55.96566018900848,274,0
300.0617272871307,309.58440872516917,1663,49.699257047862396,119,0
294.4280517347464,305.4855870061657,1394,40.719725205099586,180,0
295.08209751536594,306.3382132008504,1386,44.255081336548514,156,0
297.1844996125985,307.14431835026323,1699,45.10474018760438,215,0
302.38559768939734,310.1937254224039,1406,39.62278094406594,176,0
298.3898868568093,306.79233441968324,1264,41.41377876511631,249,0
296.75790937515796,309.0542146770164,1344,38.689147814587095,264,0
300.2577728166248,312.76038880826894,1628,46.27835204867474,296,0
294.26518635866785,303.8500516289895,1614,46.34716513539559,103,0
302.14401608916955,312.66612687728974,1385,47.80959439346088,53,0
305.65693380979155,318.05146145245084,1405,41.32999284879376,56,0
299.60397979505996,306.19544205099334,1600,50.83902484043905,236,0
298.986755033499,308.09405017182127,1697,39.61824445121163,260,0
301.86720176607787,315.90294452904317,1489,50.23465241547109,72,0
289.85765290584226,300.4562683382489,1583,37.68350143651395,144,0
302.6840872829893,310.4256551135824,1631,33.51279844715428,5,0
315.5094290187243,325.7439936058717,1822,50.139040135105255,173,0
299.3866188944264,311.429490078963,1326,43.301885612446846,210,0
299.40437483141835,304.3113089567612,1399,42.59561251794079,47,0
303.7180350004984,314.07060663488056,1424,38.19757702029433,277,0
308.22666334098983,317.48183423180484,1624,35.77425456250175,258,0
304.8748392221707,311.5908429692968,1462,36.24874162694192,287,0
289.22196560708227,299.38582011734286,1546,40.692736421230094,281,0
302.81699418831374,312.5440337247928,1518,39.24899667775301,24,0
312.8596507262084,322.81147022181307,1500,30.297100110690444,134,0
303.11220523379734,312.4156839933078,1516,48.46879606632863,127,0
294.2269904336413,302.184315329733,1654,37.90144265121838,6,0
301.4091481220931,308.4995424548966,1354,46.19204743449528,280,0
293.59656374329467,302.2151838627454,1477,36.471759672471755,8,0
306.1640184463443,317.88252267449644,1317,40.77421255114603,208,0
295.22058705986035,305.68672764731383,1533,44.86155654782771,90,0
300.37121817346014,310.23287151456697,1470,44.17172961356741,179,0
295.71109999004074,303.6315636918978,1660,38.66019672115703,147,0
297.26775971226004,306.51992984655163,1499,42.54646956022429,66,0
307.43075322930247,318.9050683460169,1433,43.379733344972905,129,0
300.5172858244685,311.5268533494395,1462,39.26035228713675,212,0
297.2039876313714,306.24958989182596,1758,34.43140853830799,170,0
294.2738601455664,299.0510558426308,1264,36.87716520276037,67,0
290.64149256800283,299.29179730767964,1405,38.10385537980179,77,0
293.7435968323866,302.7782077971653,1505,40.130293896277436,208,0
300.5597962072219,308.74558433181636,1404,47.96190224053957,62,0
304.90116884361333,314.0748172773339,1573,44.537412174616314,178,0
297.198242537889,308.8313427942794,1491,35.919681213486626,292,0
307.8527180035951,317.77812509768205,1538,49.18261147540058,172,0
296.41249788885887,308.39188998466875,1517,39.605851624237864,84,0
298.8099413856006,305.7931972143098,1484,43.361428313334265,200,0
294.60211639831374,303.99198828240384,1306,35.3050657764586,283,0
304.9538086728393,311.07576445114927,1526,37.73881665354429,194,0
310.4875530702228,319.63439801054915,1235,45.189692253406754,171,0
291.190915195319,299.09960028472364,1399,35.605638020401855,184,0
298.2691896568265,310.8316953236832,1573,40.27585644489246,20,0
306.32389923525017,317.1433232469372,1678,42.354553739859085,7,0
292.765272392872,304.79493138405803,1852,34.88531599831853,178,0
302.8334195348554,311.9747238843095,1435,31.112342384850784,143,0
306.1073610010379,314.06792480680457,1370,44.53692224890057,295,0
300.3911440717842,308.2880180827073,1578,54.31691288161114,143,0
302.75131535470064,313.28219391624236,1780,42.2943308952021,251,0
308.80451193063806,322.42483491902493,1729,43.25373519138784,197,0
309.74213277050575,320.5668973545467,1344,35.57963896359981,91,0
299.6901639348276,308.9406284762524,1478,47.348373612474006,258,0
297.3381107535038,306.96056904325064,1627,38.116169572563905,28,0
295.4000994446315,305.3374987811279,1637,45.818586607601574,208,0
304.8848207521436,318.9381058724999,1588,43.03648830604868,138,0
293.1411222110452,305.60833934271494,1432,43.15848464490329,216,0
298.737129810044,309.25704781834474,1587,42.96653087801647,29,0
300.5134488547723,310.73291279038455,1639,42.80717564395827,60,0
297.48498743640624,308.083694217146,1360,41.416951140032204,89,0
301.3991013250956,312.38765266366175,1699,44.846315311861076,169,0
312.8225665914638,321.9961706855126,1648,36.36975618283514,275,0
299.39200704826726,307.703849153514,1388,38.80589814754309,272,0
297.822971862863,309.8874123839728,1638,47.340441984311006,196,0
305.07665912190924,315.1206245830532,1621,40.86453176694875,34,0
301.1979182207276,313.09537409235753,1627,38.37030088812239,235,0
307.1966788560569,320.48899635360976,1736,45.174346890016984,254,0
300.8234380990986,311.8646675672977,1498,44.187156427678126,162,0
298.75788396014485,309.474980919285,1549,33.50090314159653,19,0
291.0813755595272,307.4818615205613,1200,43.649657653976284,50,0
291.9013265309413,302.3153667875009,1667,40.68668841505186,242,0
290.8215065478645,298.6404129321718,1652,43.5595077396631,45,0
301.8966958314212,311.33424536707724,1703,40.05352413097498,101,0
293.1887526006627,306.2921220241538,1359,42.321504485256064,229,0
306.2778868295969,313.6895521290368,1644,30.845004039217216,45,0
300.15123282427976,308.6463136159738,1652,35.52532420043524,128,0
298.77906540449163,310.99191901642865,1402,43.70050582825441,205,0
295.7807246239783,305.23748333895225,1658,53.10718173856741,149,0
303.111293741351,312.890802167398,1569,41.836376497492495,263,0
295.9775109022879,308.1242565425492,1245,36.53597651172546,53,0
295.0731099796506,303.6394676283427,1587,40.677051123756144,171,0
305.9417496030267,313.0045446999826,1384,35.53287857069611,108,0
301.7731058038751,308.99533386215006,1248,46.249116988164296,167,0
298.82535285875866,309.9889137455779,1554,40.24039902411416,39,0
303.2071649236686,313.7254291113302,1490,45.26604017130185,206,0
300.0446593655535,308.65952633899485,1710,39.23272513779567,61,0
301.91506575225844,309.59748251064417,1527,45.709802716295904,242,0
295.9157604881227,305.37461423782497,1616,31.88202299279008,266,0
310.3519930445531,322.5850276170541,1576,40.12238984297538,102,0
297.10190016161886,305.43026425396033,1653,42.69794313195348,215,0
307.7800816347499,316.45471359084473,1367,38.658245620105006,163,0
299.0556557534776,306.67461261878486,1529,41.797550226129204,255,0
304.0354855782748,313.30065980007043,1478,41.71272011586014,277,0
303.67111749513066,314.3472754765638,1598,45.24416680034494,262,0
305.7342587757502,319.9645970898364,1538,43.10763193397316,77,0
295.79688146417925,306.2324444898191,1407,41.964640611420464,176,0
305.3781770063943,315.27082079592026,1449,44.39731824210347,27,0
309.2321992545572,320.9580724665275,1747,33.234741121300395,91,0
298.7065351037907,310.0989662074512,1245,36.23795040900067,108,0
300.1735303357106,309.01820870697725,1606,33.07370468370495,147,0
297.3827667875992,311.9868869344594,1686,42.74300941675811,249,0
298.2678187390745,308.2190520344866,1586,42.06906958748159,5,0
308.5571139946625,319.02986463537405,1795,46.92647535181531,147,0
294.978827369349,306.08152454392126,1640,41.75832992805238,245,0
295.28940589074614,305.981150625972,1557,36.841492722586196,69,0
308.05450468207187,321.105300019821,1429,40.67000405894573,240,0
303.1227421294418,311.94292465118184,1560,30.6228930078237,23,0
310.60185124521263,322.16861574291806,1602,37.95886862220625,152,0
297.7478068108707,308.0769437016407,1500,28.26448617472723,295,0
300.63140568618786,312.5968520764069,1388,41.642603195698506,113,0
296.69661528114096,306.2666443812044,1319,38.603507785340575,192,0
300.7165058432385,310.01567513093227,1527,39.338621637888906,51,0
291.1295165135785,302.59366348843054,1277,35.342079021990116,126,0
303.42477278327505,314.140759297455,1429,36.65571730294865,22,0
301.6173704174617,309.97678181281117,1200,43.46308195444466,34,0
299.7122266876704,312.4034512604989,1624,32.8196503857324,97,0
298.0481783770017,309.51319712721863,1673,42.52843844879982,294,0
295.5262300631595,305.3778216821674,1511,35.94388986523187,281,0
303.6385645601638,312.70210233670156,1774,31.594987106658213,17,0
294.14455007148297,304.8728118652301,1702,46.13171942057874,20,0
302.5594795602462,313.88045000829976,1571,46.64590378172392,206,0
310.3722569740473,317.1841068261056,1483,37.30266049200589,284,0
307.4276074432215,318.1789692882672,1447,37.25362552232839,151,0
292.47436028664674,303.7794696914738,1584,38.745626839872166,158,0
297.3163096982835,302.61141249834793,1478,35.949673492366074,180,0
302.1072537027767,312.49963302026725,1582,36.83076323431381,132,0
299.64859038992824,311.0378086587194,1593,42.250304775129166,223,0
293.0029714085879,304.16472803711696,1465,50.369468932034,36,0
301.92657975736745,313.5314764669291,1664,38.22645100728935,17,0
299.9499155244185,309.29478234038197,1465,45.115520959137555,21,0
309.5716270430189,317.491814173668,1503,41.764459500840786,66,0
298.73385648691277,305.134367823382,1353,31.638823791925503,163,0
305.8400169266329,318.024463407769,1459,39.87781960158862,78,0
293.6645579843501,305.0706889719388,1823,39.249739384695,179,0
294.85995351051747,307.1969313721744,1364,47.322689948742216,5,0
303.60830979904745,312.15802708135914,1565,47.525766920898235,130,0
305.4186539030369,317.0263267482876,1431,41.883998463733626,44,0
295.213036369628,302.20767446571443,1200,46.07129593721088,86,0
300.12038703241956,308.3813999149999,1583,39.268199666587904,193,0
293.0921041323546,303.3440585653703,1416,45.5967802097434,3,0
299.0939008684726,310.4203161281254,1547,40.501687328846856,231,0
304.18461392812065,317.54263882391473,1648,45.48837313061872,80,0
297.8252075043193,307.3450793735225,1535,45.99705177197675,258,0
298.754826470281,307.0233270267029,1549,43.58225390414445,214,0
294.35102300851975,302.5167252528569,1369,36.292060671933726,271,0
296.75820793187535,305.38251604182676,1606,37.89728038748797,181,0
308.7905545810717,323.23260817402195,1471,43.76127656198412,122,0
300.36462445858564,311.8783716208546,1200,44.467302018623236,47,0
294.988461166747,307.21352486747196,1624,40.7919507023611,21,0
298.42614025041,307.94816907605025,1669,38.43854435479978,238,0
292.0128618941672,302.0095645293697,1722,40.95694390064608,193,0
294.92920153929896,306.327730551216,1825,38.60762165062408,44,0
306.8016986952323,315.7901011836704,1616,38.63544261333333,28,0
299.287587878067,308.70497210497365,1577,49.80016733137532,238,0
309.453650880506,318.10424224797833,1663,37.62256493684706,17,0
299.5232608075197,308.6282754080055,1366,42.53894236612795,153,0
299.8201065190425,309.91806374404916,1249,40.76462133883662,97,0
303.2044707927106,311.56105054038267,1428,33.8672642070634,215,0
286.637062088903,297.2090200471618,1691,33.694908758433726,17,0
301.02469661826785,311.5938601093701,1400,39.594412870047734,24,0
299.75506755969525,309.3965702739829,1569,30.236526142379844,41,0
307.43019446757575,315.7752747564489,1585,49.152028883768125,222,0
304.82339697081807,315.0333230687218,1536,38.19192644821863,213,0
294.331541572266,303.32173244636243,1308,37.78404214523404,216,0
306.2106930931379,316.30388142734995,1551,46.11531861323898,172,0
298.688427372095,310.8846823069019,1436,39.29640281067196,52,0
295.47773386851975,302.9718536343117,1755,43.25521586819528,68,0
300.985516254356,315.33248892814277,1670,37.13707693221592,41,0
298.9861532216809,308.84110603810547,1442,40.22716718615358,37,0
307.6923265701426,318.5160051179544,1764,44.842390785649265,224,0
301.70311014245607,310.1976099619724,1551,35.69093364349267,137,0
301.02829460443,313.31271770351333,1249,42.63867549818884,124,0
304.5032354142772,314.2519824753758,1488,27.917442306266484,44,0
305.4643580904636,314.6761214708652,1745,46.32752386190091,194,0
303.9180254714865,312.76699542893533,1377,37.21791799767853,249,0
307.09731736407474,316.56033331249637,1489,39.57171259023473,2,0
303.04341206456894,313.88010671047476,1296,39.51023195262383,279,0
300.8382573236335,311.18387870489465,1319,35.12571598730254,55,0
306.19586031044014,316.1161408442196,1374,34.741848321189664,273,0
299.54551929958933,308.1226764636897,1315,42.60672256485147,223,0
300.1662325817233,308.62788563387335,1407,42.84167741675331,267,0
308.6078845864846,317.6861360213251,1760,35.573632627067745,59,0
308.10962063977615,319.0301720640976,1494,42.705318653627565,169,0
299.95912096538336,311.2836407169242,1617,42.78947087536434,24,0
297.7322421134719,309.3263305072679,1663,38.108904514217976,134,0
307.3158675010425,317.31293371396487,1333,33.53252282074324,52,0
304.00209178957607,314.7692156714117,1375,39.81228343266148,21,0
301.57790627098683,311.24100486122103,1614,41.82540944078313,249,0
298.3906364490503,304.9060404671936,1404,39.705674795091916,226,0
301.65848289357297,311.2266293144942,1604,37.03752968131482,103,0
299.8914577005615,309.140804449846,1751,42.334846993601026,124,0
296.678309102135,304.60021869327693,1281,46.32662250740918,159,0
300.6452116429362,309.5104232914306,1446,36.148515677981564,182,0
301.32712022819805,311.59730305678,1470,38.5099623615047,173,0
298.1230246653989,305.8565310940287,1421,53.71571300639706,91,0
304.5191284430476,313.09755750021594,1408,41.4543383154178,111,0
306.4441619615549,319.53996599266037,1426,33.665965414564084,296,0
304.84948846827706,311.6440758165164,1497,37.61208711239702,28,0
298.61875807393005,308.25239375471585,1524,36.2153960456974,121,0
303.77910752094186,311.4464887894137,1643,41.90196609397489,77,0
300.3898069873002,308.88653339164796,1496,41.53863587191171,73,0
293.8212701071702,303.42579564793397,1667,36.81756407399479,47,0
303.3636468924887,311.38849464723114,1411,49.28155495206205,29,0
300.73065820478473,311.8785194355176,1319,40.42566662841278,272,0
312.9677400103465,325.67004124989137,1454,37.721349819166285,261,0
307.2863543163928,318.9697105885983,1569,33.89439110915022,222,0
